,x,y,files,labels,dblabels,scores,Outliers,Scores - Linear,Scores - Log,colors
kplr005482148-2011073133259_llc.fits,-0.182166535903197,1.249894327452606,./Plots/kplr005482148-2011073133259_llc.png,KIC 5482148,0,0.0015480193036949467,#009999,#fde725,#b0dd2f,#1f77b4
kplr009328754-2011073133259_llc.fits,-0.5383686287937239,0.9978999595226552,./Plots/kplr009328754-2011073133259_llc.png,KIC 9328754,0,0.002625532387414069,#009999,#fbe723,#77d153,#1f77b4
kplr010064522-2011073133259_llc.fits,1.162702193506901,-8.953453767697894,./Plots/kplr010064522-2011073133259_llc.png,KIC 10064522,0,0.008757571864800518,#009999,#f1e51d,#23a983,#1f77b4
kplr009398206-2011073133259_llc.fits,-0.08626381216109107,0.8297764663053604,./Plots/kplr009398206-2011073133259_llc.png,KIC 9398206,0,0.0023229763707720828,#009999,#fbe723,#86d549,#1f77b4
kplr003449637-2011073133259_llc.fits,-0.3655480990379296,0.7702415841717787,./Plots/kplr003449637-2011073133259_llc.png,KIC 3449637,0,0.0012870937356744864,#009999,#fde725,#c5e021,#1f77b4
kplr005105070-2011073133259_llc.fits,-0.4358142099320953,-0.022977930453069728,./Plots/kplr005105070-2011073133259_llc.png,KIC 5105070,0,0.002080265099492055,#009999,#fde725,#90d743,#1f77b4
kplr011186366-2011073133259_llc.fits,-0.49355005765020477,-0.12778299321235576,./Plots/kplr011186366-2011073133259_llc.png,KIC 11186366,0,0.002737672697795733,#009999,#fbe723,#75d054,#1f77b4
kplr005301537-2011073133259_llc.fits,1.1223464679174242,-5.842610761908762,./Plots/kplr005301537-2011073133259_llc.png,KIC 5301537,0,0.009618609171556238,#009999,#efe51c,#21a585,#1f77b4
kplr007937156-2011073133259_llc.fits,-0.3362348112406978,0.28796714622498354,./Plots/kplr007937156-2011073133259_llc.png,KIC 7937156,0,0.0015771953502891236,#009999,#fde725,#b0dd2f,#1f77b4
kplr009698134-2011073133259_llc.fits,-0.5704023079893359,-0.0631127051777563,./Plots/kplr009698134-2011073133259_llc.png,KIC 9698134,0,0.0020984227232631663,#009999,#fde725,#90d743,#1f77b4
kplr006680620-2011073133259_llc.fits,-0.40098697897506125,2.549171835280336,./Plots/kplr006680620-2011073133259_llc.png,KIC 6680620,0,0.0031918599417874887,#009999,#fbe723,#65cb5e,#1f77b4
kplr003246511-2011073133259_llc.fits,0.7725065929901339,0.798300779816337,./Plots/kplr003246511-2011073133259_llc.png,KIC 3246511,0,0.003120252411537567,#009999,#fbe723,#67cc5c,#1f77b4
kplr006122951-2011073133259_llc.fits,-0.486925033409463,2.045853989963669,./Plots/kplr006122951-2011073133259_llc.png,KIC 6122951,0,0.0015937696393265178,#009999,#fde725,#addc30,#1f77b4
kplr009003189-2011073133259_llc.fits,-0.3741378567921066,0.22650001718293758,./Plots/kplr009003189-2011073133259_llc.png,KIC 9003189,0,0.00218812073275019,#009999,#fbe723,#8bd646,#1f77b4
kplr005360756-2011073133259_llc.fits,-0.40641103089374364,1.4582405805101601,./Plots/kplr005360756-2011073133259_llc.png,KIC 5360756,0,0.0008636675673391138,#009999,#fde725,#efe51c,#1f77b4
kplr008435681-2011073133259_llc.fits,-0.45248494002114753,2.457883526086301,./Plots/kplr008435681-2011073133259_llc.png,KIC 8435681,0,0.0018523631649997412,#009999,#fde725,#9dd93b,#1f77b4
kplr010617029-2011073133259_llc.fits,-0.27345118018895354,1.2652037905539257,./Plots/kplr010617029-2011073133259_llc.png,KIC 10617029,0,0.0015010891460675592,#009999,#fde725,#b5de2b,#1f77b4
kplr012116986-2011073133259_llc.fits,-0.6823963612268433,2.7021488697868707,./Plots/kplr012116986-2011073133259_llc.png,KIC 12116986,0,0.002067756027105706,#009999,#fde725,#90d743,#1f77b4
kplr008120184-2011073133259_llc.fits,-0.15039302675845698,0.04901058633917271,./Plots/kplr008120184-2011073133259_llc.png,KIC 8120184,0,0.005102620727091315,#009999,#f6e620,#3fbc73,#1f77b4
kplr009512722-2011073133259_llc.fits,1.1114014040330789,-6.387056999951621,./Plots/kplr009512722-2011073133259_llc.png,KIC 9512722,0,0.009109545650218407,#009999,#f1e51d,#22a785,#1f77b4
kplr006591488-2011073133259_llc.fits,-0.20147867279231652,0.06311154866720152,./Plots/kplr006591488-2011073133259_llc.png,KIC 6591488,0,0.002857663220071847,#009999,#fbe723,#70cf57,#1f77b4
kplr008429513-2011073133259_llc.fits,0.41689902480286245,-5.941727280862321,./Plots/kplr008429513-2011073133259_llc.png,KIC 8429513,0,0.004198062222411371,#009999,#f8e621,#4ec36b,#1f77b4
kplr012023924-2011073133259_llc.fits,0.8930261738857606,-7.8170699523479765,./Plots/kplr012023924-2011073133259_llc.png,KIC 12023924,0,0.008721255879932967,#009999,#f1e51d,#23a983,#1f77b4
kplr008242706-2011073133259_llc.fits,-0.25575629868441535,0.16091848362638303,./Plots/kplr008242706-2011073133259_llc.png,KIC 8242706,0,0.0024246310958621698,#009999,#fbe723,#81d34d,#1f77b4
kplr011305250-2011073133259_llc.fits,0.07041207352312794,-2.429498213251687,./Plots/kplr011305250-2011073133259_llc.png,KIC 11305250,0,0.005160478858728546,#009999,#f6e620,#3fbc73,#1f77b4
kplr003648419-2011073133259_llc.fits,1.367436614287573,-11.947574148836818,./Plots/kplr003648419-2011073133259_llc.png,KIC 3648419,0,0.012421058920694849,#009999,#eae51a,#1e9b8a,#1f77b4
kplr008247440-2011073133259_llc.fits,-0.5553150108402285,2.4524271340768107,./Plots/kplr008247440-2011073133259_llc.png,KIC 8247440,0,0.002146276438274656,#009999,#fde725,#8ed645,#1f77b4
kplr004826623-2011073133259_llc.fits,-0.4258559455619052,1.3572760505428119,./Plots/kplr004826623-2011073133259_llc.png,KIC 4826623,0,0.0014735407453281561,#009999,#fde725,#b5de2b,#1f77b4
kplr011508265-2011073133259_llc.fits,-0.3058815024001814,0.5989837112574652,./Plots/kplr011508265-2011073133259_llc.png,KIC 11508265,0,0.013922002929187733,#009999,#e7e419,#1f978b,#1f77b4
kplr006037772-2011073133259_llc.fits,-0.7199470732171409,2.390757368584193,./Plots/kplr006037772-2011073133259_llc.png,KIC 6037772,0,0.0017036713443465599,#009999,#fde725,#a5db36,#1f77b4
kplr007778058-2011073133259_llc.fits,-0.3798861217186194,-2.508571972016098,./Plots/kplr007778058-2011073133259_llc.png,KIC 7778058,0,0.00494028432282686,#009999,#f8e621,#40bd72,#1f77b4
kplr011296220-2011073133259_llc.fits,-0.319241747915321,0.8541211297368762,./Plots/kplr011296220-2011073133259_llc.png,KIC 11296220,0,0.004825752625686313,#009999,#f8e621,#42be71,#1f77b4
kplr009463064-2011073133259_llc.fits,-0.4840746289108341,0.7647928305431687,./Plots/kplr009463064-2011073133259_llc.png,KIC 9463064,0,0.0017071864126550246,#009999,#fde725,#a5db36,#1f77b4
kplr009968948-2011073133259_llc.fits,-0.4566498926545297,1.7754865699403346,./Plots/kplr009968948-2011073133259_llc.png,KIC 9968948,0,0.0019539813288589622,#009999,#fde725,#98d83e,#1f77b4
kplr003558833-2011073133259_llc.fits,-0.2402478250334324,4.357258661820647,./Plots/kplr003558833-2011073133259_llc.png,KIC 3558833,0,0.0032224164886511643,#009999,#fbe723,#65cb5e,#1f77b4
kplr005363966-2011073133259_llc.fits,-0.3541706651089147,-0.7205079894609853,./Plots/kplr005363966-2011073133259_llc.png,KIC 5363966,0,0.001978724647658597,#009999,#fde725,#95d840,#1f77b4
kplr010124049-2011073133259_llc.fits,-0.3875480042924261,-0.10447572540193835,./Plots/kplr010124049-2011073133259_llc.png,KIC 10124049,0,0.0045916935951578666,#009999,#f8e621,#46c06f,#1f77b4
kplr006956712-2011073133259_llc.fits,-0.4790452750168046,1.4617656524998188,./Plots/kplr006956712-2011073133259_llc.png,KIC 6956712,0,0.0013881978137147417,#009999,#fde725,#bddf26,#1f77b4
kplr011615824-2011073133259_llc.fits,-0.4324186352783555,1.5010874366026503,./Plots/kplr011615824-2011073133259_llc.png,KIC 11615824,0,0.0047570813451167935,#009999,#f8e621,#44bf70,#1f77b4
kplr004370510-2011073133259_llc.fits,-0.4124789082971771,-0.02100569920084934,./Plots/kplr004370510-2011073133259_llc.png,KIC 4370510,0,0.00182018050047815,#009999,#fde725,#a0da39,#1f77b4
kplr006929249-2011073133259_llc.fits,-0.5087551741795537,4.755408807429168,./Plots/kplr006929249-2011073133259_llc.png,KIC 6929249,0,0.002654667433986076,#009999,#fbe723,#77d153,#1f77b4
kplr011975307-2011073133259_llc.fits,-0.3490059706894265,1.1247437541871812,./Plots/kplr011975307-2011073133259_llc.png,KIC 11975307,0,0.0016625047387983395,#009999,#fde725,#a8db34,#1f77b4
kplr008331334-2011073133259_llc.fits,-0.5731203628926613,1.917944951014006,./Plots/kplr008331334-2011073133259_llc.png,KIC 8331334,0,0.0019591609589086276,#009999,#fde725,#98d83e,#1f77b4
kplr006342272-2011073133259_llc.fits,0.2691078989757283,-3.89149167324764,./Plots/kplr006342272-2011073133259_llc.png,KIC 6342272,0,0.006435483353086857,#009999,#f6e620,#31b57b,#1f77b4
kplr008240366-2011073133259_llc.fits,-0.2241820407607715,0.6076553923430795,./Plots/kplr008240366-2011073133259_llc.png,KIC 8240366,0,0.002257481196436875,#009999,#fbe723,#89d548,#1f77b4
kplr009783522-2011073133259_llc.fits,-0.5301095958196901,1.401393744385744,./Plots/kplr009783522-2011073133259_llc.png,KIC 9783522,0,0.002402046483040994,#009999,#fbe723,#81d34d,#1f77b4
kplr003749207-2011073133259_llc.fits,4.662298131189683,-9.85600846648109,./Plots/kplr003749207-2011073133259_llc.png,KIC 3749207,-1,0.019799505555347048,#333366,#dde318,#23898e,#1f77b4
kplr010411602-2011073133259_llc.fits,-0.5947538210458005,2.2833474189708958,./Plots/kplr010411602-2011073133259_llc.png,KIC 10411602,0,0.002376566658315983,#009999,#fbe723,#84d44b,#1f77b4
kplr012120914-2011073133259_llc.fits,-0.1820910080966939,0.6320433680298476,./Plots/kplr012120914-2011073133259_llc.png,KIC 12120914,0,0.0036934926764174924,#009999,#f8e621,#58c765,#1f77b4
kplr009724080-2011073133259_llc.fits,4.85460806086014,-9.185292929015162,./Plots/kplr009724080-2011073133259_llc.png,KIC 9724080,-1,0.0202367762440437,#333366,#dde318,#23888e,#1f77b4
kplr003951823-2011073133259_llc.fits,-0.3567092051083287,-0.13277082167511012,./Plots/kplr003951823-2011073133259_llc.png,KIC 3951823,0,0.0033097196595604735,#009999,#fbe723,#63cb5f,#1f77b4
kplr010354476-2011073133259_llc.fits,-0.5593296028225346,1.1978916474538996,./Plots/kplr010354476-2011073133259_llc.png,KIC 10354476,0,0.0015434628256910067,#009999,#fde725,#b0dd2f,#1f77b4
kplr010272188-2011073133259_llc.fits,-0.8168800898229653,4.173475385269675,./Plots/kplr010272188-2011073133259_llc.png,KIC 10272188,0,0.0032384535712829754,#009999,#fbe723,#65cb5e,#1f77b4
kplr010989734-2011073133259_llc.fits,-0.2676767514343167,0.75623368418144,./Plots/kplr010989734-2011073133259_llc.png,KIC 10989734,0,0.0018227528028578167,#009999,#fde725,#a0da39,#1f77b4
kplr008711555-2011073133259_llc.fits,-0.41894846425410903,-1.7940929465421225,./Plots/kplr008711555-2011073133259_llc.png,KIC 8711555,0,0.003977130372167223,#009999,#f8e621,#52c569,#1f77b4
kplr011668851-2011073133259_llc.fits,-0.21780254751673084,1.4451628232296498,./Plots/kplr011668851-2011073133259_llc.png,KIC 11668851,0,0.0017036456408801633,#009999,#fde725,#a5db36,#1f77b4
kplr005352295-2011073133259_llc.fits,-0.5673930816075844,2.3767146370513457,./Plots/kplr005352295-2011073133259_llc.png,KIC 5352295,0,0.00204886363216387,#009999,#fde725,#93d741,#1f77b4
kplr009602775-2011073133259_llc.fits,-0.28911815123833756,1.6820924775476669,./Plots/kplr009602775-2011073133259_llc.png,KIC 9602775,0,0.0015264480668723583,#009999,#fde725,#b2dd2d,#1f77b4
kplr010419804-2011073133259_llc.fits,0.35443976867527877,-0.7464083303363652,./Plots/kplr010419804-2011073133259_llc.png,KIC 10419804,0,0.005733887810341864,#009999,#f6e620,#37b878,#1f77b4
kplr006280202-2011073133259_llc.fits,-0.4307381505875573,2.6315188271192436,./Plots/kplr006280202-2011073133259_llc.png,KIC 6280202,0,0.002184450843423286,#009999,#fbe723,#8bd646,#1f77b4
kplr008964866-2011073133259_llc.fits,-0.6174670183333998,2.4351275339070417,./Plots/kplr008964866-2011073133259_llc.png,KIC 8964866,0,0.0023297563984820014,#009999,#fbe723,#84d44b,#1f77b4
kplr005526704-2011073133259_llc.fits,-0.2656031536866424,0.7072105917302601,./Plots/kplr005526704-2011073133259_llc.png,KIC 5526704,0,0.002008702942587081,#009999,#fde725,#95d840,#1f77b4
kplr009763437-2011073133259_llc.fits,0.5773125418144512,-3.3511769414127097,./Plots/kplr009763437-2011073133259_llc.png,KIC 9763437,0,0.006039535584956268,#009999,#f6e620,#34b679,#1f77b4
kplr009591933-2011073133259_llc.fits,-0.48408532667319626,1.0332039996033662,./Plots/kplr009591933-2011073133259_llc.png,KIC 9591933,0,0.002044085611985572,#009999,#fde725,#93d741,#1f77b4
kplr011255435-2011073133259_llc.fits,-0.45587545129538054,1.2381236319439313,./Plots/kplr011255435-2011073133259_llc.png,KIC 11255435,0,0.0019791822774285683,#009999,#fde725,#95d840,#1f77b4
kplr012556280-2011073133259_llc.fits,0.19518939072073144,-2.879539129922881,./Plots/kplr012556280-2011073133259_llc.png,KIC 12556280,0,0.003314159775685818,#009999,#fbe723,#63cb5f,#1f77b4
kplr010798078-2011073133259_llc.fits,-0.5934601976748568,3.5884441918221484,./Plots/kplr010798078-2011073133259_llc.png,KIC 10798078,0,0.003809693658101924,#009999,#f8e621,#56c667,#1f77b4
kplr009966843-2011073133259_llc.fits,-0.12146999560355169,-3.321540780780956,./Plots/kplr009966843-2011073133259_llc.png,KIC 9966843,0,0.0053494040247584005,#009999,#f6e620,#3bbb75,#1f77b4
kplr009278617-2011073133259_llc.fits,-0.09828768158173413,-3.9025457267516774,./Plots/kplr009278617-2011073133259_llc.png,KIC 9278617,0,0.003979014779154071,#009999,#f8e621,#52c569,#1f77b4
kplr012154226-2011073133259_llc.fits,-0.4506941740698686,1.6826083476101543,./Plots/kplr012154226-2011073133259_llc.png,KIC 12154226,0,0.0016873276113549963,#009999,#fde725,#a8db34,#1f77b4
kplr011302497-2011073133259_llc.fits,-0.593513269019067,1.639100476132743,./Plots/kplr011302497-2011073133259_llc.png,KIC 11302497,0,0.0017990954823366707,#009999,#fde725,#a0da39,#1f77b4
kplr006062306-2011073133259_llc.fits,-0.24214031987535722,1.6217158520383497,./Plots/kplr006062306-2011073133259_llc.png,KIC 6062306,0,0.0024066682900409286,#009999,#fbe723,#81d34d,#1f77b4
kplr003731411-2011073133259_llc.fits,0.4699584320538324,-4.3030577305770805,./Plots/kplr003731411-2011073133259_llc.png,KIC 3731411,0,0.0060253637150781,#009999,#f6e620,#34b679,#1f77b4
kplr005472717-2011073133259_llc.fits,-0.03146750613369298,-2.086405437063523,./Plots/kplr005472717-2011073133259_llc.png,KIC 5472717,0,0.0023260126968386767,#009999,#fbe723,#84d44b,#1f77b4
kplr007916940-2011073133259_llc.fits,-0.3717408673624481,3.176129956660581,./Plots/kplr007916940-2011073133259_llc.png,KIC 7916940,0,0.0029906897459559675,#009999,#fbe723,#6ccd5a,#1f77b4
kplr012168721-2011073133259_llc.fits,-0.11561573295397969,-0.9321391523981549,./Plots/kplr012168721-2011073133259_llc.png,KIC 12168721,0,0.004030129728537782,#009999,#f8e621,#52c569,#1f77b4
kplr010961011-2011073133259_llc.fits,1.0765782526420047,-7.577760342807843,./Plots/kplr010961011-2011073133259_llc.png,KIC 10961011,0,0.01037562554864911,#009999,#efe51c,#1fa287,#1f77b4
kplr011084934-2011073133259_llc.fits,-0.07281932065961706,-1.9396966876730377,./Plots/kplr011084934-2011073133259_llc.png,KIC 11084934,0,0.003461742046464214,#009999,#fbe723,#5ec962,#1f77b4
kplr012009445-2011073133259_llc.fits,-0.07763386653210577,0.731262687009554,./Plots/kplr012009445-2011073133259_llc.png,KIC 12009445,0,0.001958850513860681,#009999,#fde725,#98d83e,#1f77b4
kplr005309121-2011073133259_llc.fits,-0.6445626912151544,0.6819887070407149,./Plots/kplr005309121-2011073133259_llc.png,KIC 5309121,0,0.007782406409756179,#009999,#f4e61e,#27ad81,#1f77b4
kplr009969006-2011073133259_llc.fits,-0.24533577524235578,1.3129400056347131,./Plots/kplr009969006-2011073133259_llc.png,KIC 9969006,0,0.0010859381877968827,#009999,#fde725,#d8e219,#1f77b4
kplr009015878-2011073133259_llc.fits,-0.3279585247681888,1.3101375930949835,./Plots/kplr009015878-2011073133259_llc.png,KIC 9015878,0,0.0018449606884550027,#009999,#fde725,#9dd93b,#1f77b4
kplr006021696-2011073133259_llc.fits,-0.39777261187959534,-0.02141685462614533,./Plots/kplr006021696-2011073133259_llc.png,KIC 6021696,0,0.0012223711824654146,#009999,#fde725,#cae11f,#1f77b4
kplr005899323-2011073133259_llc.fits,-0.1360160496914052,0.658421509333161,./Plots/kplr005899323-2011073133259_llc.png,KIC 5899323,0,0.0024944015455789894,#009999,#fbe723,#7fd34e,#1f77b4
kplr007975492-2011073133259_llc.fits,-0.5140400819067156,1.0765064603122607,./Plots/kplr007975492-2011073133259_llc.png,KIC 7975492,0,0.0011859049950579117,#009999,#fde725,#cde11d,#1f77b4
kplr007024170-2011073133259_llc.fits,-0.5240522185017646,1.8722085213897335,./Plots/kplr007024170-2011073133259_llc.png,KIC 7024170,0,0.0012780111651822218,#009999,#fde725,#c5e021,#1f77b4
kplr011068715-2011073133259_llc.fits,0.2987656269974516,-3.565411456484288,./Plots/kplr011068715-2011073133259_llc.png,KIC 11068715,0,0.0053099388829526695,#009999,#f6e620,#3bbb75,#1f77b4
kplr009366335-2011073133259_llc.fits,-0.590877104028714,1.461452936714147,./Plots/kplr009366335-2011073133259_llc.png,KIC 9366335,0,0.0009725452689840614,#009999,#fde725,#e2e418,#1f77b4
kplr001569743-2011073133259_llc.fits,-0.5713929776935821,3.022296200631932,./Plots/kplr001569743-2011073133259_llc.png,KIC 1569743,0,0.0023202711835981246,#009999,#fbe723,#86d549,#1f77b4
kplr009150809-2011073133259_llc.fits,-0.27851250157473323,3.2664781498602307,./Plots/kplr009150809-2011073133259_llc.png,KIC 9150809,0,0.001706592434205296,#009999,#fde725,#a5db36,#1f77b4
kplr005253884-2011073133259_llc.fits,-0.5049118836492287,0.8872175630712714,./Plots/kplr005253884-2011073133259_llc.png,KIC 5253884,0,0.001762825013228528,#009999,#fde725,#a2da37,#1f77b4
kplr002302997-2011073133259_llc.fits,0.2935226922521163,-3.102121803288022,./Plots/kplr002302997-2011073133259_llc.png,KIC 2302997,0,0.00719735688231922,#009999,#f4e61e,#2ab07f,#1f77b4
kplr001293046-2011073133259_llc.fits,-0.28361774091680747,0.2842795085236853,./Plots/kplr001293046-2011073133259_llc.png,KIC 1293046,0,0.0016589761740160446,#009999,#fde725,#a8db34,#1f77b4
kplr005774013-2011073133259_llc.fits,-0.3554202408242138,-0.3742871395043303,./Plots/kplr005774013-2011073133259_llc.png,KIC 5774013,0,0.0019756386820574323,#009999,#fde725,#95d840,#1f77b4
kplr008556078-2011073133259_llc.fits,0.07564971685833481,-1.8680818391051752,./Plots/kplr008556078-2011073133259_llc.png,KIC 8556078,0,0.0038500270012670297,#009999,#f8e621,#56c667,#1f77b4
kplr010087432-2011073133259_llc.fits,0.07990644790239654,-2.2356686046361536,./Plots/kplr010087432-2011073133259_llc.png,KIC 10087432,0,0.0031446120894603837,#009999,#fbe723,#67cc5c,#1f77b4
kplr007687715-2011073133259_llc.fits,-0.4989879142712265,1.560325680491467,./Plots/kplr007687715-2011073133259_llc.png,KIC 7687715,0,0.002031529515038955,#009999,#fde725,#93d741,#1f77b4
kplr002718662-2011073133259_llc.fits,-0.5402293806935634,1.121732969862163,./Plots/kplr002718662-2011073133259_llc.png,KIC 2718662,0,0.002790238858836028,#009999,#fbe723,#73d056,#1f77b4
kplr007122878-2011073133259_llc.fits,-0.5155411657388594,0.6426669881854817,./Plots/kplr007122878-2011073133259_llc.png,KIC 7122878,0,0.0026469496351956205,#009999,#fbe723,#77d153,#1f77b4
kplr009549658-2011073133259_llc.fits,-0.5600417009619746,2.1019819988798174,./Plots/kplr009549658-2011073133259_llc.png,KIC 9549658,0,0.0015737391548335485,#009999,#fde725,#b0dd2f,#1f77b4
kplr007743539-2011073133259_llc.fits,0.38461158724658834,-3.8624257024679416,./Plots/kplr007743539-2011073133259_llc.png,KIC 7743539,0,0.004021203818636597,#009999,#f8e621,#52c569,#1f77b4
kplr007898270-2011073133259_llc.fits,-0.4435858190512392,0.578893959764781,./Plots/kplr007898270-2011073133259_llc.png,KIC 7898270,0,0.0015505703747134552,#009999,#fde725,#b0dd2f,#1f77b4
kplr007032938-2011073133259_llc.fits,-0.4032647803863352,1.280476903224,./Plots/kplr007032938-2011073133259_llc.png,KIC 7032938,0,0.0014598942182277711,#009999,#fde725,#b8de29,#1f77b4
kplr011921149-2011073133259_llc.fits,-0.3487521635268302,1.5512685722637856,./Plots/kplr011921149-2011073133259_llc.png,KIC 11921149,0,0.0015357810601710257,#009999,#fde725,#b2dd2d,#1f77b4
kplr010712410-2011073133259_llc.fits,-0.2715155968048912,1.7919335385036712,./Plots/kplr010712410-2011073133259_llc.png,KIC 10712410,0,0.0030031237041851034,#009999,#fbe723,#6ccd5a,#1f77b4
